#mean	494314322.66076	1187667733.17741	6832.60577	0.31759	0.74373	40.69908	1176.68013	200934.43221	123.37324	22775.61040	99.51430	57.03399	0.00000	1254.94641	0.09854	2.88575	0.53899	0.98922	35.04962	65.99755	84.99513	42.20875	23.65651
#std	925907906.59816	1488355336.16419	15179.85922	0.47450	1.02523	141.11127	15218.33956	2584206.82734	1010.41165	259686.02454	68.52760	53.79563	1.00000	14956.39724	0.51441	16.99717	3.68181	0.10325	69.56956	147.83378	157.41665	111.44609	63.85981
#fields	label	ts	id.orig_h	id.resp_h	id.resp_p	proto	service	duration	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	orig_ttl	dest_ttl	land	pkts_count	min_IAT	max_IAT	mean_IAT	period	period_length0	period_length1	period_length2	period_length3	period_length4	
1	1611432512.09146	-0.33907575518415894	-0.6767915985529753	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	3.5231235316130056	-0.07272016299176709	-0.06466062640272	-0.054802650750610166	-0.05404838565569822	2.268949906007114	3.6799645067468196	0.0	-0.07468017845461097	-0.1915528607127826	1.5951998433536774	0.9121842665395864	0.1043707151808659	1.1302002674356906	0.8504591962892449	3.049215379722557	4.767031267931259	-0.37044440483523966	
1	1611432512.589603	-0.3390757983849997	-0.6767915985529753	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	3.5382374628436435	-0.07311442413809995	-0.06491370212138181	-0.0627202158472892	-0.0586385441061668	2.268949906007114	3.6799645067468196	0.0	-0.07561623275830888	-0.1915528607127826	1.5953716954877655	1.036372468141166	0.1043707151808659	0.8698804074789233	3.3743647850812946	3.0845085647128845	4.919944209289438	-0.37044440483523966	
1	1611432512.804731	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.2883878928747475	-0.07699132541037304	-0.07754388313270133	-0.11814317152404251	-0.08545169283990231	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	-0.1696846264045969	-0.14626255442361355	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432512.819697	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.2883627354223979	-0.07666277445509566	-0.07706404537866364	-0.11220499770153324	-0.051399032456098906	0.41568209610178486	0.036545850895397226	0.0	-0.0825697790143504	-0.19155480468275013	-0.16961896841704388	-0.14628564091297494	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
0	1611432512.819697	-0.33907542793779044	0.7699708033271513	-0.42092655001103835	1.4381497221653157	1.2253536200813235	-0.287221239053506	-0.07666277445509566	-0.07712750779129443	-0.1131946933386181	-0.06608984998003987	-0.518248138811137	1.2634113166412844	0.0	-0.08263664003604312	-0.19146149412430893	-0.162475191104647	-0.1439639549004906	0.1043707151808659	-0.3648359882027941	-0.364682359949296	-0.3863935631854613	0.9225390786575973	-0.37044440483523966	
1	1611432512.900267	1.8108911873315758	-0.6767915448023701	-0.4420071144233656	1.4381497221653157	3.176134929156518	-0.28841629599278046	-0.07580854197137447	-0.07707836311809864	-0.12210195407238203	-0.08770441322037556	0.3719041163402416	-1.0601975199986533	0.0	-0.08236919594927229	-0.19155480468275013	-0.169767640222193	-0.1463888511007082	-9.581231653603481	-0.5038068593397124	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432513.025607	-0.3390758059451468	-0.6767915985529753	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	3.5382807549215043	-0.07291729356493351	-0.0647871642620509	-0.05975112893603457	-0.05719449258022241	2.268949906007114	3.6799645067468196	0.0	-0.07521506662815264	-0.1915528607127826	1.595180134190747	0.9817960072908379	0.1043707151808659	1.1307224958424902	3.3880797428228386	3.1150525599293397	-0.37873689274734307	-0.37044440483523966	
1	1611432513.187778	-0.33907564286197306	-0.6767913425657183	-0.44108483973032625	1.4381497221653157	2.2007442746189207	-0.20683044416507282	-0.06450638910983254	-0.07186902775934428	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.07086910021812667	-0.19155091674281507	0.036461274682300975	-0.13035650646512964	0.1043707151808659	2.139060769267196	4.506220984400981	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432513.337772	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2881309467036795	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914809338239842	-0.16767835128493316	-0.1455859844824462	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432513.50843	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28803816885405675	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19142067075499095	-0.16772700644237612	-0.1453320330994709	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432514.050818	-0.33907575626417996	-0.6767915985529753	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	3.5094501444503305	-0.07278587318282256	-0.06462231677558311	-0.05579234638769505	-0.05434489756902547	2.268949906007114	3.6799645067468196	0.0	-0.0748139004979964	-0.1915528607127826	1.5951857821896762	0.9238980796357988	0.1043707151808659	1.1050405284338776	0.8498375304045835	3.0582679846800365	4.794998374172636	-0.37044440483523966	
1	1611432514.247075	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.28841711803911074	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.2151588813328762	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432515.197658	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.2884175503220948	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.1792290149081812	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432515.664979	-0.3390759074671225	0.16064883231366595	-0.4420071144233656	1.4381497221653157	3.176134929156518	-0.2884183723684251	-0.07725416617459495	-0.07772537015418816	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	-0.4505441477101301	-0.41509944431471524	-0.43989575578285184	-0.04624761520581636	-0.37044440483523966	
1	1611432515.699285	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2879273485048053	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19142261472495847	-0.16772730060898702	-0.1450294642859581	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432515.699285	-0.3390758934268493	-0.676791532708484	0.1427150409635608	1.4381497221653157	0.24996296554372602	-0.28812741048713797	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19144011045466616	-0.16766987928653923	-0.14557647828094444	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432515.898756	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28811254278712967	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19146343809427646	-0.16776689543481424	-0.14553546581160834	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432515.898756	2.9570127167382285	1.3737096203732408	-0.09632538411947218	-0.669319752980183	-0.7254276889938714	-0.28841712512571704	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	-0.2222038265515683	0.3486918713125731	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432517.684606	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.28841779126670886	-0.07646564388192924	-0.07723160162664616	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.2157909803779188	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432518.077184	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.288052363326467	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19142067075499095	-0.1677122392785089	-0.14537195914577825	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432518.192472	-0.33907564286197306	-0.6767913425657183	-0.44101896296653775	1.4381497221653157	-0.7254276889938714	-0.25291657246264515	-0.07561141139820804	-0.07511876764515761	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08216861288419416	-0.19155091674281507	0.12495223924010583	-0.09405911307387942	0.1043707151808659	2.139060769267196	4.506220984400981	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432518.259547	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28804571608976165	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19146343809427646	-0.16769088278255753	-0.14535267513701755	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432518.269158	-0.339075757344201	2.087740397955488	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	-0.288413673948451	-0.07377152604865471	-0.07322031278926333	-0.12210195407238203	-0.08770441322037556	2.268949906007114	-1.0601975199986533	0.0	-0.08029650427679837	-0.19155091674281507	-0.16975057855876077	-0.14638912270646542	0.1043707151808659	-0.2828052931624401	-0.2384271550923199	0.21700987079567505	-0.37873689274734307	-0.37044440483523966	
1	1611432519.164716	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841808181756695	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697762298872313	-0.1463896659179798	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432519.607431	-0.33907575518415894	2.087740397955488	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	-0.2884131778860104	-0.07377152604865471	-0.07322031278926333	-0.12210195407238203	-0.08770441322037556	2.268949906007114	-1.0601975199986533	0.0	-0.08029650427679837	-0.19155091674281507	-0.16975104922533824	-0.14638857949495104	0.1043707151808659	-0.2828038622390129	-0.23842580832696986	0.2170147718178024	-0.37873689274734307	-0.37044440483523966	
1	1611432519.663577	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841777709349625	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977364122105537	-0.14638667825465065	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432520.165657	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841778418010255	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.19155091674281507	-0.16977381772102193	-0.14638667825465065	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432520.446382	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2880061940864508	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19143039060482855	-0.16772718294234265	-0.14525815633351447	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432520.446382	-0.33907577138447426	2.087740397955488	-0.10452045353476443	-0.669319752980183	-0.7254276889938714	-0.2884132558386796	-0.07377152604865471	-0.07322031278926333	-0.12210195407238203	-0.08770441322037556	2.268949906007114	-1.0601975199986533	0.0	-0.08029650427679837	-0.19155091674281507	-0.16975757972410022	-0.1463888511007082	0.1043707151808659	-0.23618939050326168	-0.24492848435966333	0.21700530226493617	-0.37873689274734307	-0.37044440483523966	
1	1611432520.665084	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841744402300035	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977093488823508	-0.14638341898556437	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432520.743692	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2878869831953452	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19144011045466616	-0.16593641428182468	-0.14491837753126624	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432521.116436	-0.3390759074671225	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.2883124772105491	-0.07699132541037304	-0.0773132514380187	-0.11814317152404251	-0.08531691469748083	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	-0.16915089050577897	-0.14594151641861164	0.1043707151808659	-0.4150558337889359	-0.37682140890501953	-0.05618578614519883	-0.37873689274734307	-0.37044440483523966	
1	1611432521.128971	-0.3390759074671225	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.28829734021950154	-0.07692561521931757	-0.07749899508474296	-0.1131946933386181	-0.053293628058137955	0.41568209610178486	0.036545850895397226	0.0	-0.08290408412281394	-0.1915528607127826	-0.16912794551012872	-0.1460830230181091	0.1043707151808659	-0.4150558337889359	-0.37682140890501953	-0.05618578614519883	-0.37873689274734307	-0.37044440483523966	
1	1611432521.294167	-0.3390759398677531	-0.676791532708484	2.8230429292271793	-0.669319752980183	-0.7254276889938714	3.0644200493882474	-0.0768599050282621	-0.07764642910433035	-0.11517408461278787	-0.08662618808100375	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1915528607127826	4.47723855682928	9.032393811592797	0.1043707151808659	1.0574282500568353	0.4489927141102256	3.0501178881813864	4.783553188608059	-0.37044440483523966	
1	1611432521.719987	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841742276318144	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697706995549464	-0.14638341898556437	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432522.167294	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.2884174015033626	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697705230549798	-0.14638314737980718	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
0	1611432522.167294	-0.3390759074671225	0.6607056983831124	-0.4170266455947578	1.4381497221653157	2.2007442746189207	-0.2884183723684251	-0.07707017763963962	-0.0777296267794256	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	0.48098867162891057	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432522.812792	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.28838772279619634	-0.07699132541037304	-0.07754388313270133	-0.11814317152404251	-0.08545169283990231	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	-0.16967815473915707	-0.14626173960634198	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432522.828056	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.2883567118070466	-0.07672848464615115	-0.07708416760705877	-0.11220499770153324	-0.051399032456098906	0.41568209610178486	0.036545850895397226	0.0	-0.08263664003604312	-0.19155480468275013	-0.16956725392684757	-0.14626798653875742	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432522.833931	-0.3390756191015107	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.21759483613623157	-0.07699132541037304	-0.07754388313270133	-0.11814317152404251	-0.08545169283990231	0.41568209610178486	0.036545850895397226	0.0	-0.08330525025297018	-0.1915528607127826	0.417989250354765	0.15521060146468688	0.1043707151808659	-0.42462086317347214	-0.38432347010448015	0.0024987925579003584	-0.37873689274734307	-0.37044440483523966	
1	1611432522.963095	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.2880066334560411	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19144011045466616	-0.16771247461179764	-0.1452451192571692	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432522.963095	-0.3390759074671225	-0.2631520844926807	-0.42236266346162815	1.4381497221653157	-0.7254276889938714	-0.2884183723684251	-0.07730673432743933	-0.07773156160907897	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	-0.4030027821856694	-0.3041176682699868	-0.29491297694458346	0.5022318612843666	1.9906219697925416	
1	1611432523.151347	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28812677977917767	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914167828150559	-0.1677248884427776	-0.14557566346367287	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432523.454232	-0.339075935547669	-0.676791532708484	2.822779422172025	-0.669319752980183	-0.7254276889938714	3.0693381258110084	-0.0768599050282621	-0.07764642910433035	-0.11517408461278787	-0.08662618808100375	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.1914109509051533	4.485188997822088	9.045857580582604	0.1043707151808659	1.0600091600427488	3.394156998799127	3.110046527571278	-0.37873689274734307	-0.37044440483523966	
0	1611432523.454232	-0.3390759074671225	-0.6767915246458932	0.14278091772734933	-0.669319752980183	0.24996296554372602	-0.21731903959241722	-0.07187907254625699	-0.07733917815537396	-0.11121530206444835	-0.05139518165202972	0.41568209610178486	0.036545850895397226	0.0	-0.08263664003604312	-0.19155091674281507	0.4192506956156286	-0.002971505101390483	0.1043707151808659	-0.4150558337889359	-0.37682140890501953	-0.05618578614519883	-0.37873689274734307	-0.37044440483523966	
1	1611432523.669701	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841738733015	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977046422165765	-0.14638287577405	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432524.170306	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.2884178337863466	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.1697741118876328	-0.14638722146616506	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432524.609728	-0.3390757735445163	2.087740397955488	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	-0.28841344009044334	-0.07377152604865471	-0.07322031278926333	-0.12210195407238203	-0.08770441322037556	2.268949906007114	-1.0601975199986533	0.0	-0.08029650427679837	-0.19155091674281507	-0.16975740322413368	-0.1463888511007082	0.1043707151808659	-0.2828050834775446	-0.2384269577397948	0.21701058898247147	-0.37873689274734307	-0.37044440483523966	
0	1611432524.609728	-0.33907576166428505	2.087740397955488	-0.10452045353476443	1.4381497221653157	-0.7254276889938714	-0.28841385820021476	-0.07377152604865471	-0.07322031278926333	-0.12210195407238203	-0.08770441322037556	2.268949906007114	-1.0601975199986533	0.0	-0.08029650427679837	-0.19155091674281507	-0.16975240239174835	-0.14638912270646542	0.1043707151808659	-0.227561063693363	-0.2384317948203507	0.21699298633265876	-0.37873689274734307	-0.37044440483523966	
1	1611432524.676187	-0.3390759074671225	0.7699707966083257	-0.11776168305625746	-0.669319752980183	-0.7254276889938714	-0.2671424668851618	-0.07718845598353948	-0.07771453510812926	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08377327740481914	5.644767909716953	0.00685505262818499	0.26132452634811215	0.1043707151808659	-0.27945650582391773	-0.2616697541814296	-0.29206090056588896	0.3565222492316783	1.40152575062383	
1	1611432525.070339	2.9570127167382285	1.3737096203732408	-0.41407536657703203	1.4381497221653157	-0.7254276889938714	-0.28841743693639404	-0.07554570120715257	-0.07673086771235199	-0.12210195407238203	-0.08770441322037556	-1.4521783737240588	-1.0601975199986533	0.0	-0.08390699944820455	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	1.173408863128755	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432525.174737	-0.3390757076632342	-0.6767916536473456	-0.44339052646292454	-0.669319752980183	-0.7254276889938714	-0.2671591558429881	-0.07166879993487946	-0.07602426792293841	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.07815695158263175	-0.19155480468275013	0.006707557489479468	-0.13691795834739412	0.1043707151808659	-0.27816770491422416	-0.28715443442244487	-0.3155669953032018	0.25510559696275137	1.9033324137902004	
1	1611432525.327046	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.287927653228876	-0.07679419483720662	-0.0774827425156546	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19155091674281507	-0.16772841844210845	-0.14503109392050123	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
0	1611432525.327046	-0.3390759074671225	0.6607056983831124	-0.4466184878885622	-0.669319752980183	2.2007442746189207	-0.2884183723684251	-0.07615023496486295	-0.0777296267794256	-0.12210195407238203	-0.08770441322037556	0.41568209610178486	-1.0601975199986533	0.0	-0.08384013842651185	-0.19155480468275013	-0.16977846555347414	-0.14639238197555174	0.1043707151808659	0.48098867162891057	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432525.526795	-0.3390758934268493	-0.676791532708484	0.1427150409635608	-0.669319752980183	0.24996296554372602	-0.28804796963056367	-0.07679419483720662	-0.07748312948158527	-0.11616378024987276	-0.08597925299738066	-0.518248138811137	0.11090133366787523	0.0	-0.08297094514450666	-0.19142067075499095	-0.16776442443528267	-0.1453597368867046	0.1043707151808659	-0.47010853349520143	-0.4464307742743767	-0.5399373881846905	-0.37873689274734307	-0.37044440483523966	
1	1611432525.71484	-0.3390759074671225	-0.2631520844926807	-0.4448398152662721	-0.669319752980183	-0.7254276889938714	-0.26713156059807286	-0.077122745792484	-0.07768512569739791	-0.12210195407238203	-0.08770441322037556	-0.5328407987316514	-1.0601975199986533	0.0	-0.08370641638312643	1.7559687399423585	-0.051995272382028515	0.12555831452891653	0.1043707151808659	-0.4030027821856694	-0.3041176682699868	-0.29491297694458346	0.5022318612843666	1.9906219697925416	
1	1611432526.173521	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.28841757866851997	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977199388803435	-0.14638477701435032	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
1	1611432526.674077	-0.3390759485079212	-0.6767916811945307	-0.44279763558882784	-0.669319752980183	-0.7254276889938714	-0.2884174936292444	-0.07718845598353948	-0.07771763083557466	-0.12012256279821228	-0.08739634889484076	0.41568209610178486	1.3191779287206429	0.0	-0.08363955536143372	-0.1915528607127826	-0.16977128788816817	-0.14638396219707875	0.1043707151808659	-0.316369892818259	-0.2700176923250155	-0.25000825432582313	0.2355467088606746	1.7736118909569334	
0	1611432526.674077	-0.33907542793779044	0.7699708033271513	-0.42092655001103835	-0.669319752980183	1.2253536200813235	-0.28702725029276865	-0.07666277445509566	-0.07712750779129443	-0.1131946933386181	-0.06608984998003987	-0.518248138811137	1.2634113166412844	0.0	-0.08263664003604312	-0.19135068783616008	-0.1625193160962821	-0.14357284261013292	0.1043707151808659	-0.3648359882027941	-0.364682359949296	-0.3863935631854613	0.9225390786575973	-0.37044440483523966	
