-2896473852929406534,CDYfUo1N6VwskYyzMe,0,[0.0]
5733389140672012129,CHA2atXBwdJxjeWrk,0,[0.0]
6674367875725845446,CUuYjm2lhUPriYZi1i,1,"[17.296997981028515, 30.2697464667999]"
2106531355811718593,CMnJB02UflEEAXIvM,0,[0.0]
7449832766346511464,CPh6G9ihN6mHCcmpc,0,[0.0]
2629650001352471265,CySRTf2nx59TUMOkL6,0,[0.0]
-3422888986437316686,CJ4ssT1NY4yC2Xxck5,0,[0.0]
-9201667575054412397,Creuuj1JLtlO8Wncta,0,[0.0]
-4121319627214720072,CaU19h256moufYX4w9,0,[0.0]
-4409900770622063619,CsYr5y1Wq4GQNDhdLg,0,[0.0]
-3756705168179392053,C93VF83l0dcJWnyDNg,1,[29.696023569450723]
-864391904747062240,CI3xHj2aMf2FeJJly2,0,[0.0]
317570745699540715,CfAjev3vXJ5MgAINg9,1,"[18.199083123956477, 119.73081002602945]"
-4349106454265342028,CKmaZf2cKG50QIWpB5,1,"[10.440345877761, 10.513355289493596, 10.549859995359892, 10.71413117175823]"
-7125991272538310066,CPvBT24aBJgy981S72,1,"[29.47662555658304, 127.4150911155525]"
-5757037262976867100,COlgrYEywMfuSZLz5,1,"[23.071022013644196, 34.05722297252239, 135.67958184214564]"
7032985832376461387,CpNfm81osfFiRbODH9,1,"[2.6883305801643624, 4.838995044295853, 8.064991740493088, 12.366320668756067, 24.463808279495698]"
-7805665830162481026,CwIuYE1rlgYdpuEk4k,1,"[17.296650199202805, 30.26913784860491]"
421587623602357710,CVkOSj4o27AZy6OMyl,1,"[27.728477578740694, 109.09564949012733]"
-7197353104571859132,CVzu763rWJVc2FJws7,1,"[18.66304540204572, 32.66032945358001, 139.195213623591]"
8987377106435139429,C6JFvb26j14XnGqAog,1,[31.53167131426814]
-1684968092849444901,CIitX11WRSDLaUfDNj,1,"[140.68853183814116, 141.75840660497113, 150.58487343131839]"
-3617784396591213483,CbP186ZcyLiAtkVHh,1,[29.62791505041304]
5043405634491963313,CQMKfp3Q9m4vvU4HGi,1,"[17.29658284917608, 30.269019986058144]"
194254805428147370,CoVYNT1UC0tkPxL6N6,1,"[17.29668417922011, 30.269197313635196]"
-6304931333054221598,Ctw9DN34JY0EIF1TPe,1,"[16.174438879654573, 30.38833971329041]"
-3197436071323527593,CzFOjRh5zROVjE7r4,1,"[15.860013318372083, 27.507210599051582, 82.52163179715474, 82.76944450525431]"
7773404193582006238,C4JLND2shx8T0yEbF2,1,"[17.296403850521052, 30.268706738411844]"
-2380207171536964176,CnCn1N1mNZWr5Dsmgk,1,"[17.296874200975573, 30.269529851707254]"
-370260437362314346,CinO1Q1dS83S0vX9u8,1,"[17.29849470843066, 30.272365739753656]"
-8423682079082916594,Cc2TJR1OmFlpNwX8ad,1,"[17.297082239443117, 30.269893919025456]"
-17522311157023641,CLkrZE4cRa7h1qIui,1,"[16.238960260385507, 27.37424729607843, 123.88006827208373]"
2466797226047540720,CPsqQF2C4JE5HCSrc9,1,"[17.29677949510179, 30.269364116428136]"
-462236956006520833,CpGLFx4aOOdhJzDijb,1,"[17.29788961496439, 30.271306826187686]"
-287305312254604129,CMT6iv1zJMJzno05Sc,1,[29.938808984823293]
-5561324901129676478,CKg3IB43kzXWK86wtg,1,"[17.29667683335038, 30.269184458363164]"
-6556838066910211452,CPx8sX1CV0zgfTsBib,1,[29.716725422932697]
-2646336687557368128,CuQmyA44oVF8RU6J7e,1,"[17.29706472104734, 30.26986326183285, 119.63803098724412]"
-1693022805062515633,CmJtXe1mnevxOq538c,1,"[17.29658436130833, 30.269022632289577]"
-8244765594308908378,CuSVZU3kMzmsbBk8N1,0,[0.0]
3846786667287330067,C9MwGA3SYw6GpR3un7,1,"[17.29692288132401, 30.26961504231702]"
1435165826765403241,CIKFR342D5yj09vau9,1,[26.33622716795336]
5917864257946160230,Ci5z4S3re1Ljw0dD02,1,"[17.296857979920535, 30.269501464860934]"
7415828346442928322,CwU34mRgN3tyC8Fpf,1,"[16.186437867425227, 28.619498838056195, 125.50353998655791]"
8135029303366610198,C0Mvgj3SFJUFY92LVc,1,"[19.374944145615036, 27.268439908643387]"
4494088867064854600,C0cwbk4AQkOkWlKGM3,1,"[30.263312342288614, 30.73723445950566, 32.09129765155437]"
-5156913677926671262,CAeCzL09BYkBmCQ4j,0,[0.0]
7808476684760198355,CUT93DgwZDsVGW7E2,1,"[17.29684357170586, 30.269476250485255]"
-6633698160393367042,CF7G5n3nKB5FZtRdZ2,1,"[132.44984103537894, 133.3744472555212, 133.60559881055676, 140.7712970166593]"
-1430463216022351970,CR5saK3L6Rf4JtzQ88,1,"[16.441553115844727, 28.77271795272827]"
7905211289246759972,Cq78e91Q6ORSrOw4I7,1,"[16.44137074066712, 28.77239879616746]"
-1460388059542945063,C14ZjV3j4jxrPSfg5,1,"[17.296498384561623, 30.268872172982842]"
-7841215555639982890,CA66U94a0YFsHI0tD5,1,"[14.87581446125462, 60.77832765598316]"
4350551321226433282,CgB4uN36j9AweWN2ii,1,"[117.03545303447349, 117.65251166207177, 118.68094270806891, 120.94349100926259]"
-6111084898059651211,C5Tm9A9088LvoYaNc,1,"[36.352866935539055, 36.41969205858232, 37.288418658144835, 38.02349501162081]"
-3624788524192072827,CisFfa1BQ8YvS8took,1,[30.26871796986004]
6379119550299996748,CxGWBQ36AIefmwgiC4,0,[0.0]
293347621514649061,CXjx3pW1rZh5GDWhk,1,[28.898622727608895]
5383377872059916137,CQdI0HfeIwrQeoM9e,1,"[17.297046592643667, 30.269831537126418]"
4465674384232598340,Cg3wzGyV0p7yCHzY3,1,"[17.296596647382856, 30.269044132919998]"
2187487168587413816,CmWOvx3uHlll1INz6c,1,"[17.380455893439215, 29.45021693054978]"
-1075838008145677480,CFOzmF4bx9haMAuB4k,1,"[17.296461363096494, 30.268807385418867]"
-5827904022119450513,Cw115L2eetTniAlXBl,1,[18.17642718774301]
-3574576031826231437,C5DPmF1FXPfD9uaz4l,1,"[17.68666884276244, 26.53000326414366, 126.1338751681216]"
-2046369072705558622,CsXBJc338wA9glVLs,1,"[17.296514743083232, 30.268900800395656]"
2076878698060477666,C69QPl4m8Rvu7StOwf,0,[0.0]
4564041582217158467,CGVcrq1UIZLikUCCui,1,"[17.29650558437313, 30.268884772652978]"
6037357018447178128,CXYLC62hvMGClj6085,1,[28.87649789204946]
7951698894208502385,CImxBu2MdWx0HfkEM2,1,"[17.29634766965299, 30.268608421892736]"
-5300892659030755707,C85xv43pQmDIeNOODd,0,[0.0]
-3085543552410180952,COzsXM3AKbdL7h4EQ6,1,"[17.297002551791905, 30.269754465635835]"
3702998163795816963,CcXXK61ZtmtO7cfjF1,1,"[17.296761839239444, 30.26933321866903]"
1059546434870155134,C84Kvvg8aXX4S1yB,1,"[29.14132787193264, 131.25639413391147]"
873120597446893207,Cadf0v1fgPiP49LZzk,1,"[17.296697513477223, 30.26922064858514]"
2193936347655061046,C5IxrD4sx6t8YSWnh1,1,"[17.297047030818355, 30.26983230393212]"
2163390306818178850,C0zZhF4SySbvljxfpk,1,"[16.09735179735018, 28.880542930540024, 128.77881437880143]"
2663098407364679575,CNHZrh43tBAWHxOxXc,1,[26.757278814688103]
5722779334591352311,C2mK3l1iwIS5auICAa,1,"[30.155577891701093, 120.86355618993798, 130.27209649214873]"
-2219383607659686798,CRkFFb2UfF67xfi7Je,1,"[24.536454835811533, 61.15802921761979, 61.341137089528836]"
-7522301067225769702,CNVKYb4JrzfeQwgUYa,1,"[27.75631589550633, 58.49907084306081, 59.553108155548394]"
-3279999475825613599,CaYdM51MdQ1xw3hp4d,1,"[23.781876825116896, 59.80964544824174]"
9054100544431221617,C1or7i1cqfA93WA17,1,"[24.321655902776634, 58.689213156700134]"
-7250490138376688014,CeIhzz26AhHquWVIDk,1,"[24.143287222187322, 60.1780442702281]"
-2061940705313970767,CRrHDh1Uo0LifMFnm3,1,"[26.72661655419343, 61.37905732790629, 61.56337882138349]"
3895959792602748582,CLqAVT3ntNlIV7l8B,1,"[24.1439373770037, 60.17966480536742]"
1304167953306911425,CGYgZn31zffFSbL3I4,1,"[13.02461662998906, 23.58511660025046, 58.78678316778846, 59.138799833463835]"
-4999876495945630339,CkTT0t1a3hWQUdG3Zc,1,"[28.96283452097957, 125.11944513063173]"
8171672519310971933,CZyCwA2LSj4ReuwEQ9,1,"[24.14384783280862, 60.17944161312]"
4623055778172136959,CoLSFP3tqywCvIlgMg,1,"[24.143676547555472, 60.17901467823528]"
-3052313646130863214,C8rkwo4PzCV8aBqebb,0,[0.0]
-2861667898614743243,Cgt0Fe4tWWYgebnwn1,0,[0.0]
-2050460818686707729,CC1eskh5B8wkW8X9i,1,"[24.14358809068277, 60.17879419617944]"
1040691276924378163,C5zwms1eowG0fyb4e,1,"[22.947729043177777, 57.198070898667]"
3798456548246708799,CqFw7g4nRtEcX5i5cj,1,"[22.947728083775687, 57.19806850732149]"
-5675520190543216734,C8MaaP2MVftMSnIqFb,1,"[23.901696424226504, 59.57587019172875]"
5217374912721025834,C2WJgJNaXf6XGgH6j,1,[62.519334018409424]
6465827217199928482,CAtXcUJNjLPulg5x6,1,"[22.864250859698732, 56.64874093597, 56.98999841148789]"
919633365377499968,CFcoOP2L1dA8tJ0oz3,1,"[24.14364282457201, 60.17893062244068]"
4901242579144022719,CELi8b11SL6LZZM7tl,1,"[24.143566296265288, 60.178739872780646]"
6408413376966813878,C9BD0vrBmvCVlwlCb,1,"[25.618151982625324, 64.62761068344116, 64.82168759240044]"
-2451212332443104184,CfJlU94NtwIxyJA2Gh,1,"[24.424338191598505, 63.691158822706875]"
2243866882559720618,CGrObr1SExk1Yc9hHl,1,"[24.517844529958577, 62.94133222616232]"
-326790923392609619,Copz0I6xVBJ9tUkpi,1,"[24.659269860556893, 61.826865012700615]"
-2046067144672302780,C9h6H53eNibKfRfErf,1,"[13.184884747466047, 71.2409095225988, 122.0665136297663]"
4224053525725908518,CqSMAn1iR2oOenmYKg,1,"[101.22541080366027, 101.96834959854951, 105.68304357299576]"
6740042921470793592,CPnwBw4dZR92g3XKL7,1,"[2.518764749064937, 2.5325788153303757, 2.61085852416786, 2.6200679016781523]"
8097405849828621031,CIPs192t1mvLzdXWI1,0,[0.0]
8098596039997044054,C1OTl2S1q7ByoLMG4,0,[0.0]
2438649555857708973,CNvv9P17hYvB9T3Hqe,0,[0.0]
5182853582767813208,CQ2p5v2JkbHyXImp3f,1,"[12.138581092412526, 12.482589463452557, 12.531733516458276, 12.826597834492588]"
3976493158793091269,CwWybc4n44oLJGvG72,1,"[12.138577614460623, 12.482585886935215, 12.777450120484865]"
6344329479134898668,CHkg221Hn72N8GZ1R4,0,[0.0]
7514077168823982985,CtQh9m3XLF1Pcbcaok,1,"[29.8083776221261, 106.30959851247769, 107.56029967144802, 110.06170198938868]"
-1790365996266279566,CpVs0D3Mfw8etvDd1h,0,[0.0]
3204244512412635717,CsAL6h49X4BxWzEit5,0,[0.0]
-6995053364510037781,CsNft7343DObXz6xGi,0,[0.0]
3804353569026508636,Cqm8Et4Ge0WMlBEUkh,0,[0.0]
-5043623212641280041,CfUG0S1slqb5bIo7j9,0,[0.0]
-3038636921403471809,Cql2Tw4CJAwa4zrT42,0,[0.0]
435335735481775343,C9SyZo2lJChTV4uM6i,0,[0.0]
2133354972418679667,CdXEdR28IyXTNm9FMb,0,[0.0]
1423223745685125647,C5wBEn2EeAKyJvR9We,0,[0.0]
2025434411802878904,Cmbg6H1kU28ENf7H12,0,[0.0]
7775972858377949308,CzjV2r31gBKdhOGxg6,1,"[27.6274012459649, 30.268255776829193, 30.87768374549018, 32.50282499525282]"
5435163988531181398,CDR8RK2YIGHARyf5f2,1,"[49.39330757272852, 52.51946627986324, 53.353108601765825, 58.14655195270572]"
5449550893455536104,CrWxBm2Vjdt4NzQ8Q3,0,[0.0]
369155504085455967,CkJGk257TNiZkCANg,0,[0.0]
-5501964562232605698,CvtiJ12nvdbvGI4Yf3,0,[0.0]
3902831253736957087,CmQDUk1nsaI326A0R6,0,[0.0]
-2210283292973974405,CtTVLh3sjNDOh9Trxd,0,[0.0]
5307456187287869383,CP2i342O5K0B2Uzepg,0,[0.0]
2343097505139549785,C6RKxy3avQ7MqmFgR3,0,[0.0]
2588727562408361889,CIhoG62kNboKjYaDk,1,"[1.6852152970460084, 2.9959383058595703, 4.213038242615021, 10.485784070508496]"
-8104335541296987448,CpCa6C1skUucAKmW5e,0,[0.0]
2833162407941921888,CUIbPk3wll0RxNzYQa,0,[0.0]
-2781057345654391569,CExWMh3CXmxssAJOv4,0,[0.0]
2415967260885181860,CvYCQB4fjT5RcZONh9,0,[0.0]
-2471573701600751442,CjaLiPLVY0Eq7Clu8,0,[0.0]
-54962062706180969,CT7IZr1INuZF78eet5,0,[0.0]
-6671190806543943429,ChhYdy2R7pT6QrLaR6,0,[0.0]
1861251770532934053,CYnmNX2DKzLvyGRvze,0,[0.0]
320079680735625333,C4Rof64NbPha0sOI55,0,[0.0]
-6179242326430447010,CZOMZx1JDrK876Bndd,0,[0.0]
