#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	orig_ttl	dest_ttl	land	pkts_count	min_IAT	max_IAT	mean_IAT
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count	count	bool	count	double	double	double
1611429662.784783	C1QjUk3sS7DDZjTgG1	10.192.24.228	49622	10.192.24.55	50100	tcp	-	564.499617	4884480	7058368	OTH	-	-	0	DdaA	4988	5084000	9197	7426248	-	63	64	F	14185	0.0	1.001318	0.039796
1611429662.785110	CsZV752Ag3nO4jdtX7	10.192.24.18	48099	10.192.24.127	8192	udp	-	564.482910	32351480	0	S0	-	-	0	D	231082	38821776	0	0	-	64	0	F	231082	0.000001	0.143863	0.002443
1611429662.786196	Clw4O9z1akEoXCaR6	10.192.24.14	58819	10.192.24.127	8192	udp	-	564.520716	32324180	0	S0	-	-	0	D	230887	38789016	0	0	-	64	0	F	230887	0.000001	0.144129	0.002445
1611429662.881081	CFR6ukEeum7BIBu8c	10.192.24.171	49646	10.192.24.130	5247	udp	-	563.348987	59572	25042	SF	-	-	0	Dd	502	73628	338	34506	-	64	255	F	840	0.000104	4.063886	0.670654
1611429662.887722	CEZlLg2qUJzEk3mYKg	10.192.24.228	49723	10.192.24.11	8193	tcp	-	563.082042	251784	1129284	OTH	-	-	0	DdAa	3750	401784	3517	1269964	-	63	64	F	7267	0.000002	2.363872	0.077485
1611429662.947805	Cp0jNr1IV9qL0Sp1S3	10.192.24.228	49720	10.192.24.17	8193	tcp	-	563.960690	251784	1129284	OTH	-	-	0	DdAa	3750	401784	3517	1269964	-	63	64	F	7267	0.000013	2.266815	0.077606
1611429662.991470	CQsRna3tUuUbVM1kxe	10.192.24.181	63941	10.192.24.130	5247	udp	-	562.517086	37157	25000	SF	-	-	0	Dd	355	47097	337	34436	-	64	255	F	692	0.000058	5.648228	0.812886
1611429663.029780	CWvUE21wnpy83XyUJ3	10.192.24.179	55578	10.192.24.130	5247	udp	-	561.450349	104553	54690	SF	-	-	0	Dd	956	131321	643	72694	-	64	255	F	1599	0.000042	3.797255	0.351126
1611429663.031073	C6OdG82jVWQqwWqQyh	0.0.0.0	68	255.255.255.255	67	udp	dhcp	563.909144	24291744	0	S0	-	-	0	D	44328	25532928	0	0	-	64	0	F	44328	0.000002	0.556799	0.012721
1611429663.031131	COSx5j1XyMV6vKBE5j	10.192.24.138	55380	10.192.24.130	5247	udp	-	564.015657	60654	25042	SF	-	-	0	Dd	488	74318	338	34506	-	64	255	F	826	0.000001	4.380029	0.682828
1611429663.034487	CmDSk23OrGhDUtYu94	10.192.24.9	68	10.192.24.1	67	udp	dhcp	563.908785	0	269400	SHR	-	-	0	^d	0	0	898	294544	-	0	255	F	898	0.46883	2.545101	0.627961
1611429663.034612	CF8Cic2LssQOHJxwm2	10.192.24.9	3	10.192.24.1	3	icmp	-	563.908776	132904	0	OTH	-	-	0	-	898	158048	0	0	-	128	0	F	898	0.468813	2.545092	0.627961
1611429663.035625	CYP3zh2WRePyH2nifh	10.192.24.142	65272	10.192.24.130	5247	udp	-	561.697199	48561	25042	SF	-	-	0	Dd	448	61105	338	34506	-	64	255	F	786	0.000052	3.87864	0.714627
1611429663.037904	CWvecJJmUDftywhWi	10.192.24.228	49721	10.192.24.13	8193	tcp	-	563.026953	252860	1134110	OTH	-	-	0	DdAa	3765	403460	3532	1275390	-	63	64	F	7297	0.000001	2.186774	0.077159
1611429663.061282	CuUsfx2nfALIILrSqg	10.192.24.185	58151	10.192.24.130	5247	udp	-	563.953656	51881	25042	SF	-	-	0	Dd	430	63921	338	34506	-	64	255	F	768	0.000047	3.024006	0.734315
1611429663.065545	C4OYhUwcyvNIIA6h8	10.192.24.137	60520	10.192.24.130	5246	udp	-	562.222455	33335	6885	SF	-	-	0	Dd	71	35323	69	8817	-	255	255	F	140	0.000001	29.999316	4.015875
1611429663.073902	CWIPJL3vjYKWR7hE1l	10.192.24.228	49717	10.192.24.31	8193	tcp	-	562.625684	271152	1224720	OTH	-	-	0	DdAat	4038	432672	3788	1376276	-	63	64	F	7826	0.000001	2.103695	0.071892
1611429663.085047	CmyA202kjiVsJLyhO4	10.192.24.144	51036	10.192.24.130	5247	udp	-	564.163792	68342	25042	SF	-	-	0	Dd	576	84470	338	34506	-	64	255	F	914	0.000001	3.551223	0.617247
