#mean	494868998.54596	1186047576.55642	5748.82671	0.29960	0.73661	40.78047	1177.00938	205541.66246	125.45102	22941.37687	99.55502	57.10152	0.00000	1299.56041	0.09756	2.87273	0.53958
#std	926442888.10313	1489369528.65821	8712.58578	0.46809	1.01568	141.27138	15197.02967	2623023.79185	1030.58476	259428.33712	68.65956	53.86157	1.00000	15295.45861	0.51318	17.01038	3.69895
#fields	label	ts	id.orig_h	id.resp_h	id.resp_p	proto	service	duration	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	orig_ttl	dest_ttl	land	pkts_count	min_IAT	max_IAT	mean_IAT	period	period_length0	period_length1	period_length2	period_length3	period_length4	
1	1611432397.315073	-0.33947871756014075	2.0874065560106123	-0.057712683515908816	1.4962896398788832	-0.7252377080912078	-0.288666568338876	-0.07567329937601285	-0.07582838671965168	-0.12172799735832891	-0.08843049732950471	-0.5178450682821759	-1.0601533548408746	0.0	-0.08319857794053359	-0.1901077957257534	-0.16887803560453826	-0.14587215942146037	
1	1611432397.317462	2.954706451531757	1.3738620007131588	-0.057712683515908816	1.4962896398788832	-0.7252377080912078	-0.2886664126102386	-0.07567329937601285	-0.07562251744706758	-0.12172799735832891	-0.08843049732950471	-1.4499803178761013	-1.0601533548408746	0.0	-0.08496380778360181	-0.19011169295861371	-0.16888097498586477	-0.14587351115613376	
1	1611432397.548799	2.954706451531757	1.3738620007131588	-0.5970474024048562	1.4962896398788832	-0.7252377080912078	-0.28866656126030155	-0.07567329937601285	-0.0773518193367741	-0.12172799735832891	-0.08843049732950471	-1.4499803178761013	-1.0601533548408746	0.0	-0.08496380778360181	-0.19011169295861371	-0.16888097498586477	-0.14587351115613376	
1	1611432398.270715	-0.3394786711460546	2.0874065560106123	-0.057712683515908816	1.4962896398788832	-0.7252377080912078	-0.28866270343723993	-0.0738966363976286	-0.07389321555736106	-0.12172799735832891	-0.08843049732950471	2.2639960672246953	-1.0601533548408746	0.0	-0.08143334809746537	-0.1901077957257534	-0.16885293328800977	-0.14586999664598294	
1	1611432398.382	-0.3394788621993859	-0.67524300330117	-0.6470899513377315	-0.6400500382925518	-0.7252377080912078	-0.2886663913745154	-0.0773183576893316	-0.0783239797906435	-0.11978735153682842	-0.08812212700693536	0.41429018131174944	1.316309311381822	0.0	-0.0847022922512954	-0.19010974434218356	-0.1688711574522342	-0.1458621565848773	
1	1611432398.882601	-0.3394788621993859	-0.67524300330117	-0.6470899513377315	-0.6400500382925518	-0.7252377080912078	-0.28866688687472514	-0.0773183576893316	-0.0783239797906435	-0.11978735153682842	-0.08812212700693536	0.41429018131174944	1.316309311381822	0.0	-0.0847022922512954	-0.19010974434218356	-0.16887527258609134	-0.14586675248276681	
1	1611432399.207822	-0.33947880715012096	-0.6752428549162356	0.3730434773673046	-0.6400500382925518	0.25932420754570773	-0.28831754506970275	-0.0769235436941351	-0.07809256747868322	-0.11590605989382742	-0.08670362352311632	-0.5178450682821759	0.109511863690609	0.0	-0.0840485034205294	-0.18998698150708426	-0.16682540683660232	-0.14489945115048986	
1	1611432399.387469	-0.33947880715012096	-0.6752428549162356	0.3730434773673046	-0.6400500382925518	0.25932420754570773	-0.28833543970584913	-0.0769235436941351	-0.07809294871807688	-0.11590605989382742	-0.08670362352311632	-0.5178450682821759	0.109511863690609	0.0	-0.0840485034205294	-0.1900512858492791	-0.16649707794242996	-0.1449478432517972	
1	1611432399.608442	-0.3394786689872599	2.0874065560106123	-0.057712683515908816	1.4962896398788832	-0.7252377080912078	-0.28866250523715603	-0.0738966363976286	-0.07389321555736106	-0.12172799735832891	-0.08843049732950471	2.2639960672246953	-1.0601533548408746	0.0	-0.08143334809746537	-0.1901077957257534	-0.16885775387338525	-0.14586999664598294	
1	1611432400.300911	-0.33947882118228656	1.6394085943488619	-0.6089841571961843	-0.6400500382925518	-0.7252377080912078	-0.2886675876535932	-0.07738416002186434	-0.07834227928153986	-0.12172799735832891	-0.08843049732950471	0.41429018131174944	-1.0601533548408746	0.0	-0.08489842890052521	-0.19011169295861371	-0.16888097498586477	-0.14587351115613376	
